StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q6,Q7,Q8,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,Q14,Q16,Q17,Q18,Q19_First Click,Q19_Last Click,Q19_Page Submit,Q19_Click Count,Q21_1,Q22_1,Q23_1,Q24_First Click,Q24_Last Click,Q24_Page Submit,Q24_Click Count,Q26_1,Q27_1,Q28_1,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q31_1,Q32_1,Q33_1,Q34_1,Q35_1,Q36_1,Q37_1,Q38_1,Q39_1,Q40,Q41,Q42,Q43,Q44_First Click,Q44_Last Click,Q44_Page Submit,Q44_Click Count,Q46_1,Q47_1,Q48_1,Q49_First Click,Q49_Last Click,Q49_Page Submit,Q49_Click Count,Q50,Q50_3_TEXT,Q51,Q52,Q53_First Click,Q53_Last Click,Q53_Page Submit,Q53_Click Count,Q55,Q56,Q57,Q58,Q59,Q63_First Click,Q63_Last Click,Q63_Page Submit,Q63_Click Count,Random ID,ID
2024-02-01 08:52:43,2024-02-01 09:00:42,IP Address,100,478,True,2024-02-01 09:00:43,R_3D0K4PQVm2RzEZA,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,3.478,0,I have experience as an entrepreneur.,At least one of my parents has experience as business owner.,A programme at the Business School.,2,6.005,6.005,7.104,1,Mostly agree,Mostly agree,Slightly agree,4.983,6.993,8.021,2,Neutral,Slightly disagree,Neutral,6.416,6.416,7.219,1,Mostly agree,Slightly agree,Slightly agree,Slightly agree,Mostly agree,Slightly agree,Slightly agree,Neutral,Slightly disagree,About once each week.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,5.394,5.394,6.199,1,5,5,6,3.088,3.684,5.059,2,Female,,21,South Africa,,,,,F,P,09,L,S,1.718,85.378,85.409,4,51370,
2024-02-01 09:11:03,2024-02-01 09:18:29,IP Address,100,445,True,2024-02-01 09:18:29,R_1kvTILrw9JUFoOt,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,7.835,0,None of the above.,None of the above.,A programme at the Business School.,3 or more,11.399,14.773,21.726,2,Mostly agree,Mostly agree,Slightly agree,3.592,3.592,5.848,1,Totally agree,Mostly agree,Totally agree,3.29,3.874,4.289,2,Mostly agree,Slightly agree,Mostly agree,Totally agree,Neutral,Slightly agree,Mostly agree,Mostly agree,Neutral,About once each week.,I have never used Generative AI for this type of purpose.,I have never used Generative AI for this type of purpose.,I use Generative AI quite often for this type of purpose.,4.382,4.382,6.968,1,5,5,4,3.805,3.805,4.608,1,Male,,20,United Kingdom of Great Britain and Northern Ireland,,,,,R,L,02,H,M,11.04,11.04,46.131,1,45489,
2024-02-01 09:20:50,2024-02-01 09:33:34,IP Address,100,764,True,2024-02-01 09:33:35,R_8E4N7IEoZREhlxQ,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,I have experience as a self-employed person.,At least one of my parents has experience as a self-employed person.,A programme at the Business School.,2,32.726,32.726,46.278,1,Mostly agree,Slightly agree,Neutral,4.218,4.218,4.901,1,Totally agree,Mostly agree,Totally agree,3.343,3.343,3.954,1,Slightly agree,Totally agree,Totally agree,Slightly agree,Totally disagree,Slightly agree,Neutral,Neutral,Neutral,Twice or three times a month.,I have never used Generative AI for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,11.397,11.397,13.468,1,6,7,6,4.449,4.449,5.021,1,Male,,21,China,,,,,T,S,14,Q,J,17.66,108.374,114.538,2,35506,
2024-02-01 09:21:19,2024-02-01 09:41:06,IP Address,100,1187,True,2024-02-01 09:41:07,R_285kcO3rlY3pItz,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,8.941,0,None of the above.,None of the above.,A programme at the Business School.,0,9.894,9.894,14.776,1,Mostly agree,Slightly agree,Neutral,4.912,4.912,6.04,1,Slightly agree,Neutral,Neutral,16.345,16.345,22.223,1,Slightly agree,Slightly disagree,Neutral,Neutral,Mostly agree,Slightly agree,Mostly agree,Slightly agree,Slightly agree,Twice or three times a month.,I have never used Generative AI for this type of purpose.,I have never used Generative AI for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,8.28,8.28,25.619,1,6,6,5,5.932,5.932,7.165,1,Male,,20,United Kingdom of Great Britain and Northern Ireland,,,,,K,B,02,D,O,12.219,12.219,54.605,1,16719,
2024-02-01 09:57:56,2024-02-01 10:13:39,IP Address,100,943,True,2024-02-01 10:13:40,R_4rDfTgc8uuQ3yI6,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,13.69,0,I have experience as a self-employed person.,At least one of my parents has experience as business owner.,A programme at the Business School.,0,9.362,9.362,10.031,1,Mostly disagree,Mostly disagree,Mostly disagree,2.887,3.363,3.836,2,Mostly agree,Mostly agree,Mostly agree,5.127,5.698,6.208,2,Slightly agree,Neutral,Slightly agree,Mostly agree,Slightly disagree,Neutral,Slightly agree,Neutral,Neutral,About once a month.,I have used Generative AI occasionally for this type of purpose.,I have never used Generative AI for this type of purpose.,I have never used Generative AI for this type of purpose.,6.829,6.829,7.639,1,6,7,7,4.189,5.399,5.751,2,Female,,20,China,,,,,C,L,24,L,J,0,0,0.881,0,32821,
2024-02-01 10:14:29,2024-02-01 10:19:17,IP Address,100,288,True,2024-02-01 10:19:18,R_6iXdj1nyJ3iZaWS,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,None of the above.,None of the above.,A programme at the Business School.,0,4.983,4.983,6.871,1,Slightly agree,Mostly agree,Mostly agree,2.809,5.128,6.164,3,Mostly agree,Slightly agree,Slightly agree,2.569,3.145,4.358,2,Slightly agree,Neutral,Neutral,Slightly agree,Neutral,Neutral,Slightly disagree,Slightly agree,Slightly disagree,Several times each week.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,2.132,2.132,5.437,1,5,6,6,2.274,2.916,3.947,3,Female,,20,United Kingdom of Great Britain and Northern Ireland,,,,,B,F,11,L,J,11.048,37.76,39.96,2,42555,
2024-02-01 10:13:44,2024-02-01 10:35:40,IP Address,100,1316,True,2024-02-01 10:35:40,R_8Fi7VZijqMjeBhf,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",Do not use my anonymised activity in the study.,,0,0,0.79,0,I have experience as a self-employed person.,At least one of my parents has experience as business owner.,A programme at the Business School.,0,7.488,7.488,8.15,1,Mostly agree,Mostly agree,Mostly agree,0.83,1.764,1.783,2,Slightly agree,Mostly agree,Neutral,0.796,2.889,3.488,4,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly disagree,Neutral,Slightly disagree,Slightly agree,Neutral,About once a month.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,1.72,1.72,2.44,1,6,7,6,0.554,1.63,3.201,2,Female,,20,China,,,,,X,L,24,L,J,1.673,64.616,134.822,4,86798,
2024-02-01 10:50:02,2024-02-01 10:57:05,IP Address,100,422,True,2024-02-01 10:57:05,R_5EE3jT0RaeKLUcX,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,1.004,0,None of the above.,At least one of my parents has experience as business owner.,A programme at the Business School.,1,12.048,12.048,13.73,1,Slightly agree,Mostly agree,Mostly agree,5.526,6.805,7.392,3,Mostly agree,Slightly agree,Mostly agree,4.276,5.14,6.277,3,Slightly agree,Mostly agree,Totally agree,Totally agree,Mostly agree,Mostly agree,Mostly agree,Mostly agree,Mostly agree,Several times each week.,I use Generative AI quite often for this type of purpose.,I use Generative AI quite often for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,9.897,9.897,10.883,1,5,7,5,5.225,7.139,9.614,4,Female,,21,China,,,,,W,Z,04,Q,J,0,0,8.626,0,52049,
2024-02-01 11:05:25,2024-02-01 11:11:19,IP Address,100,353,True,2024-02-01 11:11:20,R_2AncAreLE7HkPgB,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",Do not use my anonymised activity in the study.,,0,0,4.382,0,I have experience as a self-employed person.,At least one of my parents has experience as a self-employed person.,A programme at the Business School.,3 or more,3.625,3.625,4.955,1,Slightly agree,Slightly agree,Slightly agree,2.875,2.875,3.737,1,Neutral,Mostly disagree,Slightly disagree,1.861,2.521,2.921,2,Neutral,Slightly agree,Slightly agree,Slightly disagree,Neutral,Mostly agree,Slightly agree,Slightly agree,Slightly agree,Twice or three times a month.,I have never used Generative AI for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,2.501,3.207,4.131,2,5,7,5,2.669,2.669,3.857,1,Male,,21,China,,,,,S,L,08,L,J,8.805,8.805,69.762,1,67732,
2024-02-01 11:09:40,2024-02-01 11:14:11,IP Address,100,271,True,2024-02-01 11:14:12,R_52Y4327MpanWcc3,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,None of the above.,None of the above.,A programme at the Business School.,1,2.543,2.543,4.288,1,Mostly agree,Mostly agree,Mostly agree,0.945,0.945,1.741,1,Mostly disagree,Mostly disagree,Mostly disagree,1.746,1.746,2.776,1,Slightly agree,Mostly agree,Slightly agree,Mostly agree,Mostly disagree,Mostly disagree,Slightly agree,Slightly agree,Mostly agree,Less than once a month.,I have never used Generative AI for this type of purpose.,I have never used Generative AI for this type of purpose.,I have never used Generative AI for this type of purpose.,0.448,1.63,1.901,2,5,5,5,0.757,0.757,1.371,1,Female,,19,United Kingdom of Great Britain and Northern Ireland,,,,,Z,K,20,B,A,5.642,5.642,35.045,1,52638,
2024-02-01 11:00:52,2024-02-01 11:15:01,IP Address,100,849,True,2024-02-01 11:15:02,R_4hfa7Wwiw5W4EJr,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,None of the above.,At least one of my parents has experience as business owner.,Law and Business / Psychology and Business / Economics and Management.,3 or more,8.962,8.962,9.957,1,Mostly agree,Mostly agree,Mostly agree,55.969,56.221,56.958,2,Mostly agree,Mostly agree,Slightly agree,2.223,5.408,9.811,3,Slightly agree,Totally agree,Totally agree,Totally agree,Slightly agree,Neutral,Slightly agree,Mostly agree,Slightly agree,About once each week.,I have never used Generative AI for this type of purpose.,I use Generative AI quite often for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,3.323,5.724,7.094,2,6,7,6,1.134,2.197,2.79,2,Female,,20,India,,,,,P,N,10,R,D,10.877,10.877,36.231,1,31450,
2024-02-01 11:24:21,2024-02-01 11:34:20,IP Address,100,598,True,2024-02-01 11:34:21,R_3HpD9QLF97U1quP,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,None of the above.,At least one of my parents has experience as business owner.,A programme at the Business School.,0,7.71,7.71,8.718,1,Slightly disagree,Mostly disagree,Mostly disagree,4.553,5.003,6.166,2,Slightly disagree,Neutral,Neutral,6.325,6.778,7.852,2,Slightly disagree,Neutral,Mostly disagree,Totally disagree,Neutral,Slightly disagree,Slightly disagree,Slightly disagree,Mostly disagree,Twice or three times a month.,I have never used Generative AI for this type of purpose.,I have never used Generative AI for this type of purpose.,I have never used Generative AI for this type of purpose.,2.357,2.357,3.158,1,5,7,6,4.698,5.837,6.648,2,Male,,21,China,,,,,M,S,09,Y,O,1.601,51.772,52.942,6,68469,
2024-02-01 14:48:08,2024-02-01 14:56:54,IP Address,100,526,True,2024-02-01 14:56:55,R_2qsWexsrFWMQ5pB,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,8.024,0,None of the above.,None of the above.,A programme at the Business School.,2,15.966,15.966,17.249,1,Slightly agree,Slightly agree,Mostly agree,2.585,5.084,5.489,3,Slightly agree,Neutral,Neutral,7.563,8.445,8.868,2,Mostly agree,Mostly agree,Mostly agree,Mostly agree,Slightly disagree,Slightly disagree,Mostly agree,Mostly agree,Slightly agree,Twice or three times a month.,I have never used Generative AI for this type of purpose.,I have never used Generative AI for this type of purpose.,I use Generative AI quite often for this type of purpose.,2.418,3.734,12.12,2,5,5,6,2.41,3.411,3.8,3,Female,,20,United Kingdom of Great Britain and Northern Ireland,,,,,L,S,10,S,S,5.45,5.45,38.835,1,49231,
2024-02-01 15:02:27,2024-02-01 15:05:04,IP Address,100,156,True,2024-02-01 15:05:05,R_2NyRKpteJBjRNVi,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,None of the above.,None of the above.,Law and Business / Psychology and Business / Economics and Management.,2,2.72,2.72,3.458,1,Totally agree,Totally agree,Totally agree,0.836,0.836,1.688,1,Totally agree,Totally agree,Totally agree,0.545,0.545,0.998,1,Totally disagree,Totally agree,Totally agree,Totally agree,Totally disagree,Totally agree,Totally agree,Totally agree,Totally agree,Several times each week.,I use Generative AI quite often for this type of purpose.,I use Generative AI quite often for this type of purpose.,I use Generative AI quite often for this type of purpose.,0.471,0.471,1.547,1,7,7,7,0.335,0.335,0.945,1,Female,,21,China,,,,,c,S,11,W,S,0,0,1.954,0,99903,
2024-02-01 15:21:28,2024-02-01 15:31:38,IP Address,100,609,True,2024-02-01 15:31:38,R_2kVXf9YHNAeJG0x,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,None of the above.,At least one of my parents has experience as business owner.,A programme at the Business School.,0,2.768,2.768,4.76,1,Slightly disagree,Mostly disagree,Slightly disagree,5.713,5.713,7.321,1,Slightly disagree,Mostly disagree,Slightly disagree,4.609,4.609,5.658,1,Neutral,Neutral,Neutral,Slightly agree,Slightly disagree,Slightly agree,Slightly agree,Mostly agree,Slightly disagree,Twice or three times a month.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,4.006,4.006,5.25,1,3,4,4,3.555,3.555,4.427,1,Female,,21,United Kingdom of Great Britain and Northern Ireland,,,,,I,E,11,A,F,8.292,8.292,28.287,1,18740,
2024-02-01 16:05:14,2024-02-01 16:16:00,IP Address,100,646,True,2024-02-01 16:16:01,R_4aaUIqtbNlL4dE8,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,I have experience as a business owner.,At least one of my parents has experience as entrepreneur.,A programme at the Business School.,2,5.071,14.282,14.3,8,Neutral,Slightly agree,Mostly agree,3.481,4.21,5.065,2,Slightly agree,Slightly disagree,Neutral,3.967,4.329,5.268,2,Slightly agree,Slightly agree,Slightly agree,Mostly agree,Slightly disagree,Mostly agree,Totally agree,Mostly agree,Slightly agree,Twice or three times a month.,I have used Generative AI occasionally for this type of purpose.,I use Generative AI quite often for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,4.903,4.903,5.565,1,5,5,6,2.639,7.7,8.081,5,Female,,22,China,,,,,H,T,18,p,S,2.021,54.132,56.593,6,78314,
2024-02-01 17:56:45,2024-02-01 18:02:26,IP Address,100,340,True,2024-02-01 18:02:27,R_1kUBr4T2d2rMsg1,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",Do not use my anonymised activity in the study.,,0,0,4.072,0,None of the above.,At least one of my parents has experience as business owner.,Mathematics and Business.,1,18.913,18.913,20.08,1,Slightly agree,Slightly agree,Slightly agree,4.909,4.909,5.443,1,Mostly agree,Slightly agree,Slightly agree,1.826,1.826,2.389,1,Neutral,Slightly agree,Slightly agree,Neutral,Neutral,Slightly agree,Neutral,Slightly agree,Slightly agree,About once each week.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,1.902,1.902,2.898,1,4,5,5,5.894,5.894,6.593,1,Male,,23,China,,,,,C,D,09,R,E,0,0,3.853,0,22507,
2024-02-01 18:07:59,2024-02-01 18:20:23,IP Address,100,743,True,2024-02-01 18:20:24,R_4fG7MInNn6sNqyB,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,None of the above.,At least one of my parents has experience as business owner.,A programme at the Business School.,2,10.837,10.837,13.015,1,Slightly agree,Mostly agree,Slightly agree,6.077,7.065,7.523,2,Totally agree,Mostly agree,Mostly agree,10.756,10.756,11.74,1,Slightly agree,Mostly agree,Mostly agree,Mostly agree,Slightly agree,Mostly agree,Slightly agree,Mostly agree,Slightly agree,Several times each week.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I use Generative AI quite often for this type of purpose.,3.121,5.111,9.715,2,6,6,6,3.532,3.532,4.887,1,Female,,21,Myanmar,,,,,S,M,06,N,J,8.004,8.004,46.518,1,42985,
2024-02-01 18:21:30,2024-02-01 18:37:46,IP Address,100,976,True,2024-02-01 18:37:46,R_2gkf5OdF4dxiFAo,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,1.443,0,I have experience as a self-employed person.,At least one of my parents has experience as entrepreneur.,Mathematics / Mathematics and Statistics / Applied Mathematics.,1,2.743,2.743,3.815,1,Neutral,Slightly agree,Neutral,23.747,23.747,26.302,1,Slightly agree,Mostly agree,Mostly agree,2.088,2.088,3.259,1,Totally agree,Slightly agree,Mostly agree,Mostly agree,Neutral,Slightly agree,Slightly agree,Neutral,Neutral,Several times each week.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,3.889,7.073,8.197,2,4,4,3,5.15,5.15,6.02,1,Male,,20,China,,,,,T,B,13,X,M,5.931,5.931,65.738,1,15768,
2024-02-02 09:30:11,2024-02-02 09:48:58,IP Address,100,1126,True,2024-02-02 09:48:59,R_4NEfBltLqV0K5wB,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,4.987,0,None of the above.,At least one of my parents has experience as a self-employed person.,A programme at the Business School.,1,66.779,66.779,67.779,1,Slightly agree,Slightly agree,Neutral,10.441,10.441,23.543,1,Neutral,Slightly disagree,Neutral,70.56,70.56,71.871,1,Slightly agree,Slightly disagree,Neutral,Slightly agree,Slightly agree,Neutral,Slightly disagree,Mostly agree,Neutral,About once a month.,I have used Generative AI occasionally for this type of purpose.,I have never used Generative AI for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,17.179,17.179,18.98,1,4,4,4,4.334,9.126,10.158,2,Female,,21,United Kingdom of Great Britain and Northern Ireland,,,,,A,S,24,L,A,11.408,11.408,67.143,1,25801,
2024-02-05 11:08:13,2024-02-05 11:17:00,IP Address,100,527,True,2024-02-05 11:17:00,R_2lbCR6vJgyUJ2CD,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,I have experience as a business owner.,At least one of my parents has experience as a self-employed person.,A programme at the Business School.,3 or more,5.572,5.572,14.739,1,Totally disagree,Mostly disagree,Mostly disagree,4.171,5.719,6.023,2,Totally disagree,Neutral,Slightly disagree,3.71,5.508,5.93,2,Slightly disagree,Slightly agree,Neutral,Totally agree,Mostly agree,Neutral,Mostly agree,Mostly agree,Slightly agree,Twice or three times a month.,I use Generative AI quite often for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,8.042,11.656,12.163,3,6,6,6,2.396,5.76,6.521,3,Female,,21,India,,,,,K,D,27,N,J,1.963,11.826,29.725,4,76062,
2024-02-05 15:26:05,2024-02-05 15:30:18,IP Address,100,252,True,2024-02-05 15:30:18,R_3xEFKqIDK7TM0EJ,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,I have experience as a business owner.,At least one of my parents has experience as a self-employed person.,A programme at the Business School.,3 or more,3.324,5.384,6.712,2,Totally agree,Totally agree,Mostly agree,2.575,3.94,4.216,2,Mostly agree,Slightly agree,Neutral,2.858,6.141,6.483,3,Totally agree,Mostly agree,Mostly agree,Mostly agree,Totally agree,Neutral,Mostly agree,Mostly agree,Slightly agree,Twice or three times a month.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,1.128,2.761,4.146,2,6,6,6,1.55,3.95,4.693,3,Female,,21,India,,,,,K,D,27,N,J,3.834,3.849,4.496,2,47600,
2024-02-06 12:12:55,2024-02-06 12:22:57,IP Address,100,602,True,2024-02-06 12:22:58,R_3qkkk1KkXaS74ui,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,None of the above.,None of the above.,A programme at the Business School.,0,5.384,5.384,6.174,1,Mostly agree,Slightly agree,Slightly agree,3.854,3.854,4.644,1,Mostly agree,Mostly disagree,Mostly agree,4.52,5.021,5.411,2,Mostly agree,Mostly disagree,Mostly disagree,Totally agree,Slightly disagree,Mostly disagree,Slightly disagree,Slightly agree,Slightly disagree,Several times each week.,I have never used Generative AI for this type of purpose.,I use Generative AI quite often for this type of purpose.,I use Generative AI quite often for this type of purpose.,4.805,4.805,5.895,1,6,6,5,5.192,5.192,5.765,1,Male,,22,United Kingdom of Great Britain and Northern Ireland,,,,,M,L,09,M,J,0,0,10.35,0,41224,
2024-02-06 12:28:58,2024-02-06 12:34:03,IP Address,100,304,True,2024-02-06 12:34:03,R_3vyFZcXNTaUQkyl,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,None of the above.,None of the above.,A programme at the Business School.,0,3.945,4.478,5.288,2,Mostly agree,Slightly agree,Slightly agree,1.506,1.506,2.162,1,Slightly agree,Mostly disagree,Totally agree,2.589,2.975,3.347,2,Slightly agree,Mostly agree,Mostly disagree,Mostly agree,Mostly disagree,Slightly disagree,Mostly disagree,Slightly agree,Mostly disagree,Once or more each day.,I use Generative AI quite often for this type of purpose.,I use Generative AI quite often for this type of purpose.,I use Generative AI quite often for this type of purpose.,0.805,0.805,1.547,1,5,5,5,0.929,0.929,1.483,1,Male,,22,United Kingdom of Great Britain and Northern Ireland,,,,,M,L,09,M,J,8.068,8.068,108.424,1,42161,
